STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       1048;2019091900;   10;   3.5; 290;eor
       1048;2019091901;   10;   3.1; 280;eor
       1048;2019091902;   10;   3.7; 270;eor
       1048;2019091903;   10;   3.2; 280;eor
       1048;2019091904;   10;   3.1; 270;eor
       1048;2019091905;   10;   3.2; 280;eor
       1048;2019091906;   10;   3.0; 280;eor
       1048;2019091907;   10;   4.0; 280;eor
       1048;2019091908;   10;   3.9; 290;eor
       1048;2019091909;   10;   4.3; 290;eor
       1048;2019091910;   10;   4.4; 300;eor
       1048;2019091911;   10;   4.8; 300;eor
       1048;2019091912;   10;   4.5; 310;eor
       1048;2019091913;   10;   4.8; 300;eor
       1048;2019091914;   10;   4.9; 290;eor
       1048;2019091915;   10;   4.7; 290;eor
       1048;2019091916;   10;   3.6; 290;eor
       1048;2019091917;   10;   2.5; 300;eor
       1048;2019091918;   10;   2.4; 280;eor
       1048;2019091919;   10;   1.7; 270;eor
       1048;2019091920;   10;   1.8; 270;eor
       1048;2019091921;   10;   1.6; 260;eor
       1048;2019091922;   10;   1.7; 220;eor
       1048;2019091923;   10;   3.0; 190;eor
       1048;2019092000;   10;   2.9; 190;eor
       1048;2019092001;   10;   3.0; 190;eor
       1048;2019092002;   10;   2.8; 190;eor
       1048;2019092003;   10;   2.6; 190;eor
       1048;2019092004;   10;   3.1; 180;eor
       1048;2019092005;   10;   3.0; 180;eor
       1048;2019092006;   10;   2.2; 200;eor
       1048;2019092007;   10;   2.8; 230;eor
       1048;2019092008;   10;   3.5; 230;eor
       1048;2019092009;   10;   3.1; 260;eor
       1048;2019092010;   10;   3.6; 270;eor
       1048;2019092011;   10;   4.6; 270;eor
       1048;2019092012;   10;   4.9; 290;eor
       1048;2019092013;   10;   4.5; 300;eor
       1048;2019092014;   10;   4.5; 310;eor
       1048;2019092015;   10;   3.8; 320;eor
       1048;2019092016;   10;   3.0; 300;eor
       1048;2019092017;   10;   2.4; 310;eor
       1048;2019092018;   10;   1.5; 290;eor
       1048;2019092019;   10;   1.1; 330;eor
       1048;2019092020;   10;   0.8; 320;eor
       1048;2019092021;   10;   2.3; 180;eor
       1048;2019092022;   10;   3.4; 170;eor
       1048;2019092023;   10;   4.0; 170;eor
       1048;2019092100;   10;   4.1; 170;eor
       1048;2019092101;   10;   4.4; 170;eor
       1048;2019092102;   10;   4.6; 170;eor
       1048;2019092103;   10;   4.4; 170;eor
       1048;2019092104;   10;   3.7; 170;eor
       1048;2019092105;   10;   3.8; 160;eor
       1048;2019092106;   10;   2.6; 160;eor
       1048;2019092107;   10;   1.6; 170;eor
       1048;2019092108;   10;   1.6; 170;eor
       1048;2019092109;   10;   1.6; 150;eor
       1048;2019092110;   10;   1.4; 120;eor
       1048;2019092111;   10;   2.2; 160;eor
       1048;2019092112;   10;   2.5; 170;eor
       1048;2019092113;   10;   2.0; 160;eor
       1048;2019092114;   10;   2.2; 180;eor
       1048;2019092115;   10;   2.1; 160;eor
       1048;2019092116;   10;   3.3; 120;eor
       1048;2019092117;   10;   3.6; 120;eor
       1048;2019092118;   10;   3.6; 130;eor
       1048;2019092119;   10;   3.6; 140;eor
       1048;2019092120;   10;   4.0; 140;eor
       1048;2019092121;   10;   3.9; 160;eor
       1048;2019092122;   10;   4.3; 150;eor
       1048;2019092123;   10;   5.5; 140;eor
       1048;2019092200;   10;   5.5; 140;eor
       1048;2019092201;   10;   5.9; 140;eor
       1048;2019092202;   10;   5.4; 150;eor
       1048;2019092203;   10;   5.4; 150;eor
       1048;2019092204;   10;   6.2; 150;eor
       1048;2019092205;   10;   6.2; 150;eor
       1048;2019092206;   10;   6.2; 140;eor
       1048;2019092207;   10;   6.8; 140;eor
       1048;2019092208;   10;   7.5; 150;eor
       1048;2019092209;   10;   8.3; 150;eor
       1048;2019092210;   10;   7.3; 150;eor
       1048;2019092211;   10;   6.6; 140;eor
       1048;2019092212;   10;   5.9; 130;eor
       1048;2019092213;   10;   6.4; 130;eor
       1048;2019092214;   10;   5.2; 130;eor
       1048;2019092215;   10;   5.2; 120;eor
       1048;2019092216;   10;   5.0; 130;eor
       1048;2019092217;   10;   4.2; 130;eor
       1048;2019092218;   10;   4.5; 110;eor
       1048;2019092219;   10;   4.7; 110;eor
       1048;2019092220;   10;   5.0; 120;eor
       1048;2019092221;   10;   5.0; 110;eor
       1048;2019092222;   10;   5.0; 130;eor
       1048;2019092223;   10;   4.7; 130;eor
       1048;2019092300;   10;   4.3; 140;eor
       1048;2019092301;   10;   4.5; 130;eor
       1048;2019092302;   10;   4.7; 130;eor
       1048;2019092303;   10;   5.1; 140;eor
       1048;2019092304;   10;   4.0; 140;eor
       1048;2019092305;   10;   4.3; 140;eor
       1048;2019092306;   10;   4.6; 140;eor
       1048;2019092307;   10;   4.0; 150;eor
       1048;2019092308;   10;   4.6; 150;eor
       1048;2019092309;   10;   4.2; 140;eor
       1048;2019092310;   10;   5.1; 130;eor
       1048;2019092311;   10;   5.0; 130;eor
       1048;2019092312;   10;   3.6; 140;eor
       1048;2019092313;   10;   3.6; 110;eor
       1048;2019092314;   10;   1.9;  90;eor
       1048;2019092315;   10;   1.7;  40;eor
       1048;2019092316;   10;   1.5;  20;eor
       1048;2019092317;   10;   1.6; 130;eor
       1048;2019092318;   10;   2.0; 160;eor
       1048;2019092319;   10;   2.4; 160;eor
       1048;2019092320;   10;   2.3; 180;eor
       1048;2019092321;   10;   2.8; 260;eor
       1048;2019092322;   10;   3.1; 280;eor
       1048;2019092323;   10;   3.3; 270;eor
       1048;2019092400;   10;   2.0; 250;eor
       1048;2019092401;   10;   2.6; 270;eor
       1048;2019092402;   10;   2.4; 240;eor
       1048;2019092403;   10;   2.9; 280;eor
       1048;2019092404;   10;   2.1; 250;eor
       1048;2019092405;   10;   2.0; 240;eor
       1048;2019092406;   10;   1.7; 220;eor
       1048;2019092407;   10;   1.6; 240;eor
       1048;2019092408;   10;   2.2; 280;eor
       1048;2019092409;   10;   2.3; 260;eor
       1048;2019092410;   10;   2.2; 270;eor
       1048;2019092411;   10;   0.9; 220;eor
       1048;2019092412;   10;   1.5; 200;eor
       1048;2019092413;   10;   1.6; 190;eor
       1048;2019092414;   10;   1.8; 150;eor
       1048;2019092415;   10;   2.6; 120;eor
       1048;2019092416;   10;   2.7; 130;eor
       1048;2019092417;   10;   2.7; 130;eor
       1048;2019092418;   10;   2.4; 120;eor
       1048;2019092419;   10;   3.0; 130;eor
       1048;2019092420;   10;   2.5; 150;eor
       1048;2019092421;   10;   3.0; 160;eor
       1048;2019092422;   10;   3.4; 170;eor
       1048;2019092423;   10;   3.7; 170;eor
       1048;2019092500;   10;   3.5; 170;eor
       1048;2019092501;   10;   3.1; 160;eor
       1048;2019092502;   10;   2.9; 170;eor
       1048;2019092503;   10;   2.7; 160;eor
       1048;2019092504;   10;   2.7; 160;eor
       1048;2019092505;   10;   2.5; 170;eor
       1048;2019092506;   10;   2.6; 160;eor
       1048;2019092507;   10;   2.9; 160;eor
       1048;2019092508;   10;   3.2; 170;eor
       1048;2019092509;   10;   2.6; 140;eor
       1048;2019092510;   10;   2.3; 150;eor
       1048;2019092511;   10;   2.4; 190;eor
       1048;2019092512;   10;   3.2; 220;eor
       1048;2019092513;   10;   6.3; 260;eor
       1048;2019092514;   10;   6.2; 270;eor
       1048;2019092515;   10;   4.3; 270;eor
       1048;2019092516;   10;   4.2; 270;eor
       1048;2019092517;   10;   2.7; 260;eor
       1048;2019092518;   10;   1.3;  80;eor
       1048;2019092519;   10;   2.8; 210;eor
       1048;2019092520;   10;   3.4; 240;eor
       1048;2019092521;   10;   3.2; 250;eor
       1048;2019092522;   10;   2.9; 240;eor
       1048;2019092523;   10;   3.3; 240;eor
       1048;2019092600;   10;   2.2; 230;eor
       1048;2019092601;   10;   2.6; 220;eor
       1048;2019092602;   10;   2.2; 230;eor
       1048;2019092603;   10;   2.4; 220;eor
       1048;2019092604;   10;   3.3; 230;eor
       1048;2019092605;   10;   3.7; 210;eor
       1048;2019092606;   10;   2.7; 190;eor
       1048;2019092607;   10;   2.5; 210;eor
       1048;2019092608;   10;   2.6; 200;eor
       1048;2019092609;   10;   3.3; 230;eor
       1048;2019092610;   10;   4.3; 240;eor
       1048;2019092611;   10;   4.0; 220;eor
       1048;2019092612;   10;   3.8; 230;eor
       1048;2019092613;   10;   3.8; 250;eor
       1048;2019092614;   10;   4.2; 240;eor
       1048;2019092615;   10;   3.3; 230;eor
       1048;2019092616;   10;   3.1; 240;eor
       1048;2019092617;   10;   2.6; 220;eor
       1048;2019092618;   10;   2.2; 220;eor
       1048;2019092619;   10;   2.4; 190;eor
       1048;2019092620;   10;   3.1; 180;eor
       1048;2019092621;   10;   3.1; 160;eor
       1048;2019092622;   10;   2.6; 160;eor
       1048;2019092623;   10;   3.3; 150;eor
       1048;2019092700;   10;   4.1; 160;eor
       1048;2019092701;   10;   3.6; 170;eor
       1048;2019092702;   10;   4.4; 160;eor
       1048;2019092703;   10;   4.1; 160;eor
       1048;2019092704;   10;   4.1; 170;eor
       1048;2019092705;   10;   3.9; 180;eor
       1048;2019092706;   10;   3.8; 190;eor
       1048;2019092707;   10;   4.2; 190;eor
       1048;2019092708;   10;   4.3; 180;eor
       1048;2019092709;   10;   2.8; 170;eor
       1048;2019092710;   10;   3.1; 170;eor
       1048;2019092711;   10;   4.1; 210;eor
       1048;2019092712;   10;   5.1; 230;eor
       1048;2019092713;   10;   3.5; 270;eor
       1048;2019092714;   10;   2.2; 250;eor
       1048;2019092715;   10;   2.2; 190;eor
       1048;2019092716;   10;   5.7; 220;eor
       1048;2019092717;   10;   4.6; 220;eor
       1048;2019092718;   10;   2.1; 240;eor
       1048;2019092719;   10;   2.3; 210;eor
       1048;2019092720;   10;   3.4; 200;eor
       1048;2019092721;   10;   2.3; 190;eor
       1048;2019092722;   10;   3.2; 240;eor
       1048;2019092723;   10;   3.8; 230;eor
       1048;2019092800;   10;   3.7; 230;eor
       1048;2019092801;   10;   4.5; 230;eor
       1048;2019092802;   10;   2.9; 200;eor
       1048;2019092803;   10;   3.2; 200;eor
       1048;2019092804;   10;   4.1; 220;eor
       1048;2019092805;   10;   4.8; 220;eor
       1048;2019092806;   10;   5.4; 210;eor
       1048;2019092807;   10;   5.4; 220;eor
       1048;2019092808;   10;   5.5; 230;eor
       1048;2019092809;   10;   6.5; 250;eor
       1048;2019092810;   10;   6.5; 250;eor
       1048;2019092811;   10;   6.6; 240;eor
       1048;2019092812;   10;   7.5; 230;eor
       1048;2019092813;   10;   7.1; 240;eor
       1048;2019092814;   10;   8.1; 240;eor
       1048;2019092815;   10;   7.9; 240;eor
       1048;2019092816;   10;   7.9; 230;eor
       1048;2019092817;   10;   6.1; 220;eor
       1048;2019092818;   10;   5.4; 220;eor
       1048;2019092819;   10;   5.4; 230;eor
       1048;2019092820;   10;   5.6; 220;eor
       1048;2019092821;   10;   5.5; 220;eor
       1048;2019092822;   10;   6.1; 220;eor
       1048;2019092823;   10;   6.6; 220;eor
       1048;2019092900;   10;   6.3; 220;eor
       1048;2019092901;   10;   6.7; 230;eor
       1048;2019092902;   10;   6.9; 230;eor
       1048;2019092903;   10;   6.2; 230;eor
       1048;2019092904;   10;   6.1; 230;eor
       1048;2019092905;   10;   5.4; 220;eor
       1048;2019092906;   10;   4.7; 210;eor
       1048;2019092907;   10;   5.9; 210;eor
       1048;2019092908;   10;   5.5; 210;eor
       1048;2019092909;   10;   4.9; 210;eor
       1048;2019092910;   10;   5.3; 200;eor
       1048;2019092911;   10;   6.1; 190;eor
       1048;2019092912;   10;   5.5; 180;eor
       1048;2019092913;   10;   5.3; 180;eor
       1048;2019092914;   10;   6.4; 210;eor
       1048;2019092915;   10;   5.6; 220;eor
       1048;2019092916;   10;   5.8; 190;eor
       1048;2019092917;   10;   5.3; 180;eor
       1048;2019092918;   10;   5.9; 180;eor
       1048;2019092919;   10;   4.2; 200;eor
       1048;2019092920;   10;   4.9; 210;eor
       1048;2019092921;   10;   5.1; 220;eor
       1048;2019092922;   10;   5.5; 220;eor
       1048;2019092923;   10;   7.0; 230;eor
       1048;2019093000;   10;   7.9; 230;eor
       1048;2019093001;   10;   8.1; 230;eor
       1048;2019093002;   10;   7.5; 220;eor
       1048;2019093003;   10;   8.2; 230;eor
       1048;2019093004;   10;   9.3; 250;eor
       1048;2019093005;   10;  10.5; 250;eor
       1048;2019093006;   10;  11.0; 240;eor
       1048;2019093007;   10;  12.1; 250;eor
       1048;2019093008;   10;  12.7; 260;eor
       1048;2019093009;   10;  13.4; 260;eor
       1048;2019093010;   10;  13.1; 260;eor
       1048;2019093011;   10;  11.4; 280;eor
       1048;2019093012;   10;  10.5; 270;eor
       1048;2019093013;   10;  10.0; 280;eor
       1048;2019093014;   10;   9.1; 290;eor
       1048;2019093015;   10;   7.8; 290;eor
       1048;2019093016;   10;   8.0; 270;eor
       1048;2019093017;   10;   8.2; 260;eor
       1048;2019093018;   10;   7.7; 260;eor
       1048;2019093019;   10;   7.5; 260;eor
       1048;2019093020;   10;   7.0; 260;eor
       1048;2019093021;   10;   6.1; 260;eor
       1048;2019093022;   10;   4.6; 240;eor
       1048;2019093023;   10;   3.7; 250;eor
       1048;2019100100;   10;   2.9; 250;eor
       1048;2019100101;   10;   4.4; 230;eor
       1048;2019100102;   10;   5.3; 220;eor
       1048;2019100103;   10;   4.6; 220;eor
       1048;2019100104;   10;   4.4; 180;eor
       1048;2019100105;   10;   4.8; 160;eor
       1048;2019100106;   10;   4.8; 160;eor
       1048;2019100107;   10;   4.8; 170;eor
       1048;2019100108;   10;   6.4; 180;eor
       1048;2019100109;   10;   7.1; 190;eor
       1048;2019100110;   10;   8.3; 200;eor
       1048;2019100111;   10;   7.8; 230;eor
       1048;2019100112;   10;   8.9; 230;eor
       1048;2019100113;   10;  10.3; 230;eor
       1048;2019100114;   10;  10.0; 240;eor
       1048;2019100115;   10;   9.0; 240;eor
       1048;2019100116;   10;   7.8; 230;eor
       1048;2019100117;   10;   6.6; 220;eor
       1048;2019100118;   10;   5.1; 210;eor
       1048;2019100119;   10;   5.1; 210;eor
       1048;2019100120;   10;   5.0; 210;eor
       1048;2019100121;   10;   5.8; 230;eor
       1048;2019100122;   10;   6.2; 220;eor
       1048;2019100123;   10;   5.6; 190;eor
       1048;2019100200;   10;   5.8; 210;eor
       1048;2019100201;   10;   5.9; 230;eor
       1048;2019100202;   10;   5.3; 220;eor
       1048;2019100203;   10;   4.8; 210;eor
       1048;2019100204;   10;   4.7; 210;eor
       1048;2019100205;   10;   5.8; 220;eor
       1048;2019100206;   10;   6.5; 230;eor
       1048;2019100207;   10;   6.0; 230;eor
       1048;2019100208;   10;   6.7; 270;eor
       1048;2019100209;   10;   7.5; 340;eor
       1048;2019100210;   10;   5.9; 350;eor
       1048;2019100211;   10;   3.8; 340;eor
       1048;2019100212;   10;   4.1; 320;eor
       1048;2019100213;   10;   3.7; 310;eor
       1048;2019100214;   10;   4.0; 320;eor
       1048;2019100215;   10;   4.2; 300;eor
       1048;2019100216;   10;   4.2; 310;eor
       1048;2019100217;   10;   2.4; 280;eor
       1048;2019100218;   10;   2.9; 270;eor
       1048;2019100219;   10;   3.2; 250;eor
       1048;2019100220;   10;   2.8; 240;eor
       1048;2019100221;   10;   3.6; 250;eor
       1048;2019100222;   10;   3.5; 250;eor
       1048;2019100223;   10;   3.5; 230;eor
       1048;2019100300;   10;   4.4; 240;eor
       1048;2019100301;   10;   5.5; 240;eor
       1048;2019100302;   10;   5.4; 240;eor
       1048;2019100303;   10;   5.8; 240;eor
       1048;2019100304;   10;   7.2; 250;eor
       1048;2019100305;   10;   6.6; 250;eor
       1048;2019100306;   10;   6.3; 270;eor
       1048;2019100307;   10;   5.7; 280;eor
       1048;2019100308;   10;   6.4; 290;eor
       1048;2019100309;   10;   6.9; 290;eor
       1048;2019100310;   10;   7.8; 290;eor
       1048;2019100311;   10;   7.2; 300;eor
       1048;2019100312;   10;   6.3; 290;eor
       1048;2019100313;   10;   5.2; 310;eor
       1048;2019100314;   10;   5.0; 320;eor
       1048;2019100315;   10;   4.2; 330;eor
       1048;2019100316;   10;   4.0; 320;eor
       1048;2019100317;   10;   2.3; 340;eor
       1048;2019100318;   10;   1.5; 320;eor
       1048;2019100319;   10;   1.2; 300;eor
       1048;2019100320;   10;   1.5; 240;eor
       1048;2019100321;   10;   1.5; 240;eor
       1048;2019100322;   10;   1.9; 240;eor
       1048;2019100323;   10;   2.2; 230;eor
       1048;2019100400;   10;   1.8; 220;eor
       1048;2019100401;   10;   1.6; 230;eor
       1048;2019100402;   10;   1.7; 240;eor
       1048;2019100403;   10;   2.0; 240;eor
       1048;2019100404;   10;   2.1; 230;eor
       1048;2019100405;   10;   1.4; 200;eor
       1048;2019100406;   10;   1.5; 190;eor
       1048;2019100407;   10;   1.9; 180;eor
       1048;2019100408;   10;   2.2; 190;eor
       1048;2019100409;   10;   2.6; 190;eor
       1048;2019100410;   10;   1.8; 160;eor
       1048;2019100411;   10;   2.1; 150;eor
       1048;2019100412;   10;   3.2; 140;eor
       1048;2019100413;   10;   2.3; 130;eor
       1048;2019100414;   10;   1.2; 270;eor
       1048;2019100415;   10;   1.4; 120;eor
       1048;2019100416;   10;   3.7; 140;eor
       1048;2019100417;   10;   3.6; 150;eor
       1048;2019100418;   10;   2.9; 160;eor
       1048;2019100419;   10;   2.8; 140;eor
       1048;2019100420;   10;   3.6; 130;eor
       1048;2019100421;   10;   4.9; 130;eor
       1048;2019100422;   10;   4.7; 140;eor
       1048;2019100423;   10;   4.7; 140;eor
       1048;2019100500;   10;   4.8; 140;eor
       1048;2019100501;   10;   5.0; 150;eor
       1048;2019100502;   10;   5.2; 140;eor
       1048;2019100503;   10;   4.3; 150;eor
       1048;2019100504;   10;   4.1; 130;eor
       1048;2019100505;   10;   4.2; 130;eor
