p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,,0,4408,False,217380,"{""percentage"": 0}",ok,93751,0,7551006554,2019-03-28 11:21:00,13.741911649704,,True,True,False,5,end,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4408,False,217380,"{""percentage"": 0}",ok,93751,0,7551006554,2019-03-28 13:00:00,13.741911649704,,True,True,False,3,start,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,"{""percentage"": 0}",ok,93751,0,7551006554,2019-03-28 13:02:00,13.741911649704,,True,True,False,3,end,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93751,0,7551006554,2019-03-28 23:59:00,13.741911649704,,True,True,False,2,last,dresden,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13767825,,ok,93746,0,7551005357,2019-03-28 00:00:00,13.738352222222,,True,True,True,1,first,dresden,0,BIKE 93746,15,51.032924444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13767825,,ok,93746,0,7551005357,2019-03-28 07:10:00,13.738155555556,,True,True,True,1,start,dresden,0,BIKE 93746,15,51.033048888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13774631,,ok,93746,0,7551005357,2019-03-28 07:43:00,13.738055555556,,True,True,True,1,end,dresden,0,BIKE 93746,15,51.033413333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13778135,,ok,93746,0,7551005357,2019-03-28 16:58:00,13.738211111111,Reichenbachstraße 34,True,True,True,1,start,dresden,0,BIKE 93746,15,51.032844444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13791442,,ok,93746,0,7551005357,2019-03-28 17:09:00,13.749405555556,Pestitzer Weg 6,True,True,True,1,end,dresden,0,BIKE 93746,15,51.027213333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13791442,,ok,93746,0,7551005357,2019-03-28 19:55:00,13.750185555556,Pestitzer Weg 12,True,True,True,1,start,dresden,0,BIKE 93746,15,51.026928888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13796552,,ok,93746,0,7551005357,2019-03-28 20:04:00,13.738285555556,Reichenbachstraße,True,True,True,1,end,dresden,0,BIKE 93746,15,51.033048888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13796552,,ok,93746,0,7551005357,2019-03-28 23:59:00,13.738131111111,Reichenbachstraße,True,True,True,1,last,dresden,0,BIKE 93746,15,51.03304,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93039,0,7551006203,2019-03-28 00:00:00,13.74561,,True,True,False,1,first,dresden,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93039,0,7551006203,2019-03-28 18:30:00,13.74561,,True,True,False,2,start,dresden,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4385,False,264589,,ok,93039,0,7551006203,2019-03-28 18:38:00,13.758868575096,,True,True,False,2,end,dresden,0,Wasaplatz,15,51.028122911363,,"{""15"": 2}"
True,frame_lock,False,0,,0,4385,False,264589,,ok,93039,0,7551006203,2019-03-28 23:59:00,13.758868575096,,True,True,False,4,last,dresden,0,Wasaplatz,15,51.028122911363,,"{""15"": 4}"
True,frame_lock,False,0,,0,4376,False,264578,,ok,93507,0,7551002996,2019-03-28 00:00:00,13.756663799286,,True,True,False,4,first,dresden,0,Martin-Luther-Platz (Kirche),15,51.06413531956,0,"{""15"": 4}"
True,frame_lock,False,0,,0,4376,False,264578,"{""percentage"": 0}",ok,93507,0,7551002996,2019-03-28 12:19:00,13.756663799286,,True,True,False,1,start,dresden,0,Martin-Luther-Platz (Kirche),15,51.06413531956,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13782155,"{""percentage"": 0}",ok,93507,0,7551002996,2019-03-28 12:32:00,13.729845555556,Hertha-Lindner-Straße 6,True,True,True,1,end,dresden,0,BIKE 93507,15,51.053066666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13786565,,ok,93507,0,7551002996,2019-03-28 23:59:00,13.730098888889,Theaterstraße 11-15,True,True,True,1,last,dresden,0,BIKE 93507,15,51.052626666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4309,False,75238,,ok,93322,0,7551003631,2019-03-28 00:00:00,13.790373802185,,True,True,False,5,first,dresden,0,Hp. Dresden-Reick,0,51.021027075562,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4309,False,75238,,ok,93322,0,7551003631,2019-03-28 23:59:00,13.790373802185,,True,True,False,4,last,dresden,0,Hp. Dresden-Reick,0,51.021027075562,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4393,False,264600,,ok,93692,0,7551006642,2019-03-28 00:00:00,13.779215812683,,True,True,False,1,first,dresden,0,Holbeinstraße,15,51.04745464766,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4393,False,264600,,ok,93692,0,7551006642,2019-03-28 23:59:00,13.779215812683,,True,True,False,1,last,dresden,0,Holbeinstraße,15,51.04745464766,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13750763,,ok,93563,0,7551007275,2019-03-28 00:00:00,13.732332222222,,True,True,True,1,first,dresden,0,BIKE 93563,15,51.045613333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13750763,"{""percentage"": 0}",ok,93563,0,7551007275,2019-03-28 11:42:00,13.73284,Reitbahnstraße 4,True,True,True,1,last,dresden,0,BIKE 93563,15,51.04564,0,"{""15"": 1}"
True,frame_lock,False,6,stele,0,4447,False,1031808,,ok,93580,3,7551002981,2019-03-28 00:00:00,13.741117715836,,True,True,False,3,first,dresden,0,Sächsische Dampfschifffahrt,15,51.053683206066,0,"{""15"": 3}"
True,frame_lock,False,6,stele,0,4447,False,1031808,,ok,93580,3,7551002981,2019-03-28 00:51:00,13.741117715836,,True,True,False,3,start,dresden,0,Sächsische Dampfschifffahrt,15,51.053683206066,0,"{""15"": 3}"
True,frame_lock,False,6,stele,0,4447,False,1031808,,ok,93580,2,7551002981,2019-03-28 04:51:00,13.741117715836,,True,True,False,4,end,dresden,0,Sächsische Dampfschifffahrt,15,51.053683206066,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93580,0,7551002981,2019-03-28 16:50:00,13.741911649704,,True,True,False,3,start,dresden,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 3}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93580,0,7551002981,2019-03-28 18:50:00,13.741911649704,,True,True,False,2,end,dresden,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93580,0,7551002981,2019-03-28 20:50:00,13.741911649704,,True,True,False,2,start,dresden,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93580,0,7551002981,2019-03-28 23:07:00,13.741911649704,,True,True,False,2,end,dresden,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93580,0,7551002981,2019-03-28 23:59:00,13.741911649704,,True,True,False,2,last,dresden,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13738186,,ok,93197,0,7551003659,2019-03-28 00:00:00,13.810088888889,,True,True,True,1,first,dresden,0,BIKE 93197,0,51.037466666667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13738186,,ok,93197,0,7551003659,2019-03-28 23:59:00,13.810012222222,Schaufußstraße 42,True,True,True,1,last,dresden,0,BIKE 93197,0,51.037648888889,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4321,False,321013,,ok,93535,0,7551002379,2019-03-28 00:00:00,13.678997755051,,True,True,False,2,first,dresden,0,Ringhotel Residenz Alt Dresden,15,51.059779435159,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4321,False,321013,,ok,93535,0,7551002379,2019-03-28 23:59:00,13.678997755051,,True,True,False,3,last,dresden,0,Ringhotel Residenz Alt Dresden,15,51.059779435159,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13765918,,ok,93077,0,7551002845,2019-03-28 00:00:00,13.734112222222,,True,True,True,1,first,dresden,0,BIKE 93077,15,51.065902222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13778886,,ok,93077,0,7551002845,2019-03-28 18:34:00,13.73395,Leipziger Straße,True,True,True,1,start,dresden,0,BIKE 93077,15,51.065586666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794552,,ok,93077,0,7551002845,2019-03-28 18:41:00,13.751537777778,Alaunstraße 36-40,True,True,True,1,end,dresden,0,BIKE 93077,15,51.066186666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794552,,ok,93077,0,7551002845,2019-03-28 20:04:00,13.751537777778,Alaunstraße 36-40,True,True,True,1,start,dresden,0,BIKE 93077,15,51.066186666667,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4469,False,10299456,,ok,93077,0,7551002845,2019-03-28 20:11:00,13.746272921562,,True,True,False,1,end,dresden,0,Bischofsplatz (S-Bahn),15,51.071925666476,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4469,False,10299456,,ok,93077,0,7551002845,2019-03-28 20:28:00,13.746272921562,,True,True,False,1,start,dresden,0,Bischofsplatz (S-Bahn),15,51.071925666476,,"{""15"": 1}"
True,frame_lock,False,0,,0,4374,False,264576,,ok,93077,0,7551002845,2019-03-28 20:34:00,13.751809000969,,True,True,False,5,end,dresden,0,Alaunstraße,15,51.066946872474,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4374,False,264576,,ok,93077,0,7551002845,2019-03-28 22:43:00,13.751809000969,,True,True,False,5,start,dresden,0,Alaunstraße,15,51.066946872474,,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13799781,,ok,93077,0,7551002845,2019-03-28 23:05:00,13.701376666667,Bonhoefferplatz,True,True,True,1,end,dresden,0,BIKE 93077,15,51.039386666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93077,0,7551002845,2019-03-28 23:59:00,13.701678514481,,True,True,False,5,last,dresden,0,Bonhoeffer Platz,15,51.038466106821,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4410,False,122238,,ok,93548,0,7551007214,2019-03-28 00:00:00,13.744668960571,,True,True,False,3,first,dresden,0,Tzschirnerplatz,0,51.051484590255,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,sign,0,4452,False,4405587,"{""percentage"": 0}",ok,93548,0,7551007214,2019-03-28 11:27:00,13.730576634407,,True,True,False,5,start,dresden,0,TU Dresden Hörsaalzentrum,0,51.029205917714,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93548,0,7551007214,2019-03-28 13:50:00,13.74561,,True,True,False,2,end,dresden,0,Strehlener Str. / Immatrikulationsamt,0,51.03486,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93548,0,7551007214,2019-03-28 14:02:00,13.74561,,True,True,False,2,start,dresden,0,Strehlener Str. / Immatrikulationsamt,0,51.03486,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,4,stele,0,4432,False,300246,,ok,93548,1,7551007214,2019-03-28 14:36:00,13.745548725128,,True,True,False,2,end,dresden,0,Markthalle Dresden,0,51.059900812102,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,4,stele,0,4432,False,300246,,ok,93548,2,7551007214,2019-03-28 17:42:00,13.745548725128,,True,True,False,1,start,dresden,0,Markthalle Dresden,0,51.059900812102,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13792933,,ok,93548,0,7551007214,2019-03-28 17:51:00,13.75303,Alaunstraße 71b,True,True,True,1,end,dresden,0,BIKE 93548,0,51.068644444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13792933,,ok,93548,0,7551007214,2019-03-28 17:59:00,13.75303,Alaunstraße 71b,True,True,True,1,start,dresden,0,BIKE 93548,0,51.068644444444,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4327,False,121771,,ok,93548,0,7551007214,2019-03-28 18:06:00,13.750328421593,,True,True,False,2,end,dresden,0,Schauburg,0,51.071143657107,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4327,False,121771,,ok,93548,0,7551007214,2019-03-28 19:30:00,13.750328421593,,True,True,False,3,start,dresden,0,Schauburg,0,51.071143657107,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4421,False,96479,,ok,93548,0,7551007214,2019-03-28 19:44:00,13.741482496262,,True,True,False,4,end,dresden,0,Goldener Reiter,0,51.057948627674,,"{""undefined"": 3, ""15"": 1}"
True,frame_lock,False,0,,0,4421,False,96479,,ok,93548,0,7551007214,2019-03-28 21:35:00,13.741482496262,,True,True,False,2,start,dresden,0,Goldener Reiter,0,51.057948627674,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13798544,,ok,93548,0,7551007214,2019-03-28 21:47:00,13.753026666667,Rothenburger Straße 25,True,True,True,1,end,dresden,0,BIKE 93548,0,51.065111111111,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13798544,,ok,93548,0,7551007214,2019-03-28 23:38:00,13.753395555556,Rothenburger Straße 30,True,True,True,1,start,dresden,0,BIKE 93548,0,51.065013333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13800314,,ok,93548,0,7551007214,2019-03-28 23:47:00,13.740398888889,Wallgäßchen 2,True,True,True,1,end,dresden,0,BIKE 93548,0,51.061328888889,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13800314,,ok,93548,0,7551007214,2019-03-28 23:59:00,13.740398888889,Wallgäßchen 2,True,True,True,1,last,dresden,0,BIKE 93548,0,51.061328888889,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4499,False,10299773,,ok,93669,0,7551004388,2019-03-28 00:00:00,13.682983517647,,True,True,False,1,first,dresden,0,Hebbelplatz,15,51.05166331599,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4499,False,10299773,,ok,93669,0,7551004388,2019-03-28 01:58:00,13.682983517647,,True,True,False,1,start,dresden,0,Hebbelplatz,15,51.05166331599,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13770860,,ok,93669,0,7551004388,2019-03-28 02:16:00,13.719822222222,,True,True,True,1,end,dresden,0,BIKE 93669,15,51.055555555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13797776,,ok,93669,0,7551004388,2019-03-28 23:59:00,13.718633333333,Schäferstraße 4,True,True,True,1,last,dresden,0,BIKE 93669,15,51.05564,,"{""15"": 1}"
True,frame_lock,False,0,,0,4338,False,264534,,ok,93337,0,7551006662,2019-03-28 00:00:00,13.792535662651,,True,True,False,2,first,dresden,0,Waldpark,0,51.058110469927,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4338,False,264534,,ok,93337,0,7551006662,2019-03-28 23:59:00,13.792535662651,,True,True,False,2,last,dresden,0,Waldpark,0,51.058110469927,,"{""undefined"": 2}"
False,frame_lock,False,0,,12,0,False,13754332,,ok,93042,0,7551004076,2019-03-28 00:00:00,13.707102222222,,True,True,True,1,first,dresden,0,BIKE 93042,15,51.043008888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13776706,,ok,93042,0,7551004076,2019-03-28 16:45:00,13.706835555556,Saxoniastraße 12,True,True,True,1,start,dresden,0,BIKE 93042,15,51.042968888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790792,,ok,93042,0,7551004076,2019-03-28 16:51:00,13.714715555556,Rosenstraße 94,True,True,True,1,end,dresden,0,BIKE 93042,15,51.045826666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790792,,ok,93042,0,7551004076,2019-03-28 19:11:00,13.71514,Jagdweg 1-3,True,True,True,1,start,dresden,0,BIKE 93042,15,51.045986666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13795908,,ok,93042,0,7551004076,2019-03-28 19:37:00,13.705368888889,Löbtauer Brücke,True,True,True,1,end,dresden,0,BIKE 93042,15,51.043177777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13797297,,ok,93042,0,7551004076,2019-03-28 23:59:00,13.704038888889,Tharandter Straße,True,True,True,1,last,dresden,0,BIKE 93042,15,51.04352,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13764726,,ok,93556,0,7551002243,2019-03-28 00:00:00,13.71969,,True,True,True,1,first,dresden,0,BIKE 93556,15,51.077426666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13764726,,ok,93556,0,7551002243,2019-03-28 23:59:00,13.719548888889,Bürgerstraße 75,True,True,True,1,last,dresden,0,BIKE 93556,15,51.077386666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4425,False,274412,,ok,93515,0,7551003406,2019-03-28 00:00:00,13.789837360382,,True,True,False,4,first,dresden,0,Bergmannstraße / Wormser Straße,15,51.045090476312,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4425,False,274412,,ok,93515,0,7551003406,2019-03-28 23:59:00,13.789837360382,,True,True,False,3,last,dresden,0,Bergmannstraße / Wormser Straße,15,51.045090476312,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4481,False,10299537,,ok,93667,0,7551003158,2019-03-28 00:00:00,13.712477087975,,True,True,False,5,first,dresden,0,Cottaer Straße (Haltestelle),0,51.050166045123,0,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,free,0,4481,False,10299537,,ok,93667,0,7551003158,2019-03-28 09:07:00,13.712477087975,,True,True,False,5,start,dresden,0,Cottaer Straße (Haltestelle),0,51.050166045123,0,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13777661,,ok,93667,0,7551003158,2019-03-28 09:20:00,13.711,,True,True,True,1,end,dresden,0,BIKE 93667,0,51.051408888889,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4481,False,10299537,,ok,93667,0,7551003158,2019-03-28 23:59:00,13.712477087975,,True,True,False,5,last,dresden,0,Cottaer Straße (Haltestelle),0,51.050166045123,,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13767291,,ok,93239,0,7551006343,2019-03-28 00:00:00,13.805775555556,,True,True,True,1,first,dresden,0,BIKE 93239,0,51.051951111111,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13781371,,ok,93239,0,7551006343,2019-03-28 23:59:00,13.805918888889,Angelsteg 5,True,True,True,1,last,dresden,0,BIKE 93239,0,51.052408888889,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13765680,,ok,93727,0,7551006606,2019-03-28 00:00:00,13.747331111111,,True,True,True,1,first,dresden,0,BIKE 93727,15,51.075066666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13772869,"{""percentage"": 0}",ok,93727,0,7551006606,2019-03-28 12:45:00,13.747432222222,Fichtenstraße,True,True,True,1,last,dresden,0,BIKE 93727,15,51.075057777778,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4458,False,4405670,,ok,93232,0,7551004385,2019-03-28 00:00:00,13.74773,,True,True,False,1,first,dresden,0,Wundtstr. / Zellescher Weg,0,51.02837,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4458,False,4405670,,ok,93232,0,7551004385,2019-03-28 07:16:00,13.74773,,True,True,False,1,start,dresden,0,Wundtstr. / Zellescher Weg,0,51.02837,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13775063,,ok,93232,0,7551004385,2019-03-28 07:36:00,13.776706666667,,True,True,True,1,end,dresden,0,BIKE 93232,0,51.046128888889,0,"{""undefined"": 1}"
